Date,SKU,SKU_Name_x,Demand,Forecast_Demand,SKU_Name_y
2024-08-10,GROC-002,Cooking Oil 1L,3.0,20.280916438636137,
2024-08-10,TOYS-003,Jigsaw Puzzle 500pc,4.0,14.214825650520922,
2024-08-10,BEAU-002,Lipstick Set,11.0,14.251949685519342,
2024-08-10,MOVI-003,Popcorn Maker,7.0,13.89666741302878,
2024-08-10,APPL-002,Microwave Oven 20L,7.0,13.342032636396954,
2024-08-10,DIY0-003,Adhesive Tape Pack,9.0,12.642351481320306,
2024-08-10,PETS-003,Pet Collar,11.0,13.450142392068658,
2024-08-10,BEAU-001,Face Moisturiser,28.0,14.333204028083712,
2024-08-10,ELEC-003,Wireless Charger,9.0,8.312699700184972,
2024-08-10,TOYS-001,Building Blocks Set,18.0,14.078097673473192,
2024-08-10,MOVI-001,Action DVD Pack,13.0,14.02634418973046,
2024-08-10,PETS-002,Cat Litter 5kg,16.0,13.54048159330946,
2024-08-10,ELEC-002,USB-C Hub 7-Port,6.0,8.171506966000571,
2024-08-10,GROC-003,Pasta 500g,18.0,20.57205910784485,
2024-08-10,MUSC-002,DJ Headphones,23.0,13.866330507480466,
2024-08-10,DIY0-002,Sandpaper Pack,6.0,14.045065164146536,
2024-08-10,BEAU-003,Hair Serum 100ml,14.0,15.125992972273531,
2024-08-10,JWLY-002,Gold Earrings,6.0,13.030221705692089,
2024-08-10,CLTH-002,Cotton T-Shirt,7.0,11.046492185191097,
2024-08-10,OFFC-001,A4 Paper Ream,18.0,13.35273827596341,
2024-08-10,JWLY-003,Pearl Bracelet,15.0,14.822699905532184,
2024-08-10,TOYS-002,Remote Control Car,11.0,14.700398593783806,
2024-08-10,APPL-001,Air Fryer 5L,14.0,13.077857940126188,
2024-08-10,MUSC-003,Digital Piano,23.0,14.412879071056777,
2024-08-10,AUTO-003,Car Seat Organiser,11.0,14.380195329705714,
2024-08-10,MOVI-002,Streaming Voucher,11.0,13.73987781496446,
2024-08-10,ELEC-001,Bluetooth Speaker,3.0,8.736044644444684,
2024-08-10,TOOL-003,Adjustable Wrench,20.0,13.610227827421983,
2024-08-10,AUTO-002,Tyre Inflator,16.0,14.065115080253822,
2024-08-10,AUTO-001,Dash Cam HD,8.0,13.37961484533269,
2024-08-10,GRDN-001,Garden Hose 20m,15.0,14.399231801655391,
2024-08-10,JWLY-001,Silver Necklace,16.0,14.02814337015689,
2024-08-10,OFFC-002,Ballpoint Pens 10pk,6.0,13.983980410976384,
2024-08-10,GRDN-003,Pruning Shears,13.0,12.743807272328766,
2024-08-10,HOMK-002,Knife Set 5pc,9.0,12.937425826028823,
2024-08-10,SOFT-002,Office Suite,10.0,13.24414556988898,
2024-08-10,PCAR-001,Electric Toothbrush,12.0,13.621132699182091,
2024-08-10,PCAR-002,Razor 5-Blade,10.0,13.71253995367352,
2024-08-10,HOMK-003,Cutting Board,22.0,13.910840960099696,
2024-08-10,SPRT-003,Resistance Bands,12.0,13.8945331779668,
2024-08-10,GROC-001,Ground Coffee 500g,17.0,19.22619475366556,
2024-08-10,TOOL-001,Screwdriver Set,12.0,13.268564541150964,
2024-08-10,HLTH-002,Digital Thermometer,11.0,13.08292217263378,
2024-08-10,FURN-002,Bookshelf 5-Tier,26.0,14.007561775896534,
2024-08-10,SPRT-002,Dumbbell Pair 5kg,20.0,14.337075283753984,
2024-08-10,OUTD-003,Hiking Socks 3-Pack,5.0,13.399761420744902,
2024-08-10,BOOK-003,Self-Help Guide,17.0,13.810984804144546,
2024-08-10,SOFT-003,VPN Subscription,15.0,13.541221069791444,
2024-08-10,BABY-001,Baby Monitor,6.0,13.78609195411292,
2024-08-10,CLTH-003,Formal Trousers,13.0,10.96165548010278,
2024-08-10,OUTD-001,Camping Tent 2P,9.0,13.11926042548618,
2024-08-10,SPRT-001,Yoga Mat,8.0,13.844316692928514,
2024-08-10,HOMK-001,Non-stick Pan 28cm,4.0,12.831593444906712,
2024-08-10,DIY0-001,Power Drill,16.0,12.640704302243437,
2024-08-10,PCAR-003,Shampoo 400ml,24.0,13.40845553788421,
2024-08-10,APPL-003,Hand Blender,14.0,14.765989144903196,
2024-08-10,BABY-002,Nappy Pack 40,20.0,13.61290640761359,
2024-08-10,BABY-003,Baby Wipes 80ct,17.0,13.884139266073989,
2024-08-10,HLTH-001,Vitamin C 60 Tablets,33.0,14.55035912338925,
2024-08-10,OUTD-002,Sleeping Bag,24.0,13.298350917351607,
2024-08-10,OFFC-003,Desk Organiser,10.0,14.809746654555122,
2024-08-10,HLTH-003,First Aid Kit,12.0,14.677288435142586,
2024-08-10,PETS-001,Dry Dog Food 2kg,18.0,13.311179008632356,
2024-08-10,FURN-001,Office Chair,5.0,13.494141817220132,
2024-08-10,GRDN-002,Plant Pots Set,14.0,13.09492241173471,
2024-08-10,FURN-003,Bedside Table,32.0,14.033116289849309,
2024-08-11,TOYS-001,Building Blocks Set,13.0,14.001226165035856,
2024-08-11,CLTH-002,Cotton T-Shirt,12.0,10.980964927998796,
2024-08-11,MOVI-001,Action DVD Pack,13.0,13.26739650775448,
2024-08-11,OUTD-003,Hiking Socks 3-Pack,22.0,13.89343905335071,
2024-08-11,JWLY-002,Gold Earrings,16.0,13.481587848312746,
2024-08-11,OUTD-002,Sleeping Bag,14.0,12.41462815265762,
2024-08-11,TOYS-002,Remote Control Car,14.0,13.294556427092491,
2024-08-11,DIY0-002,Sandpaper Pack,14.0,13.929768005022678,
2024-08-11,APPL-001,Air Fryer 5L,20.0,13.724159026660711,
2024-08-11,OFFC-001,A4 Paper Ream,24.0,13.42993653595824,
2024-08-11,MOVI-002,Streaming Voucher,17.0,14.682627130511236,
2024-08-11,FURN-003,Bedside Table,12.0,13.114793310165307,
2024-08-11,MUSC-003,Digital Piano,11.0,13.090890280191148,
2024-08-11,GRDN-001,Garden Hose 20m,13.0,13.918285099515908,
2024-08-11,OUTD-001,Camping Tent 2P,10.0,13.167359724538052,
2024-08-11,SPRT-001,Yoga Mat,18.0,13.96016084136838,
2024-08-11,BEAU-001,Face Moisturiser,11.0,15.035020330560814,
2024-08-11,BEAU-003,Hair Serum 100ml,25.0,13.579539260335045,
2024-08-11,DIY0-001,Power Drill,7.0,13.099663051440547,
2024-08-11,GRDN-003,Pruning Shears,9.0,14.35859266186727,
2024-08-11,PCAR-003,Shampoo 400ml,21.0,13.438395639484636,
2024-08-11,APPL-002,Microwave Oven 20L,14.0,14.439473484067555,
2024-08-11,CLTH-001,Denim Jacket,14.0,11.09782437987205,
2024-08-11,GROC-003,Pasta 500g,21.0,20.09326276240946,
2024-08-11,AUTO-002,Tyre Inflator,23.0,13.767110447009149,
2024-08-11,AUTO-001,Dash Cam HD,8.0,12.937967311663323,
2024-08-11,MUSC-002,DJ Headphones,12.0,13.750917861131017,
2024-08-11,SOFT-002,Office Suite,8.0,13.436396778898402,
2024-08-11,APPL-003,Hand Blender,7.0,13.279947663348226,
2024-08-11,OFFC-003,Desk Organiser,14.0,14.10825771324285,
2024-08-11,BABY-002,Nappy Pack 40,24.0,13.57431011325662,
2024-08-11,ELEC-002,USB-C Hub 7-Port,7.0,8.663740027471786,
2024-08-11,HLTH-001,Vitamin C 60 Tablets,7.0,15.14918697557507,
2024-08-11,SPRT-003,Resistance Bands,17.0,13.62555477407242,
2024-08-11,BABY-003,Baby Wipes 80ct,5.0,13.286526067213892,
2024-08-11,HLTH-002,Digital Thermometer,1.0,13.451132467728645,
2024-08-11,HOMK-003,Cutting Board,8.0,14.151251532586222,
2024-08-11,PETS-002,Cat Litter 5kg,25.0,13.11800576552796,
2024-08-11,SPRT-002,Dumbbell Pair 5kg,16.0,13.753160979468957,
2024-08-11,HOMK-002,Knife Set 5pc,7.0,12.620189056028728,
2024-08-11,FURN-001,Office Chair,5.0,13.843516044259754,
2024-08-11,ELEC-001,Bluetooth Speaker,8.0,8.531678995434985,
2024-08-11,ELEC-003,Wireless Charger,6.0,8.265117600965073,
2024-08-11,JWLY-003,Pearl Bracelet,22.0,14.649529847229818,
2024-08-11,MOVI-003,Popcorn Maker,7.0,13.572809090762997,
2024-08-11,BOOK-003,Self-Help Guide,4.0,14.24509052298199,
2024-08-11,GRDN-002,Plant Pots Set,7.0,12.566600378904877,
2024-08-11,PETS-003,Pet Collar,6.0,14.405467745689082,
2024-08-11,BEAU-002,Lipstick Set,20.0,13.432593930778246,
2024-08-11,TOOL-001,Screwdriver Set,14.0,14.491613953828756,
2024-08-11,FURN-002,Bookshelf 5-Tier,13.0,14.5801154246355,
2024-08-11,AUTO-003,Car Seat Organiser,10.0,13.93820197873281,
2024-08-11,OFFC-002,Ballpoint Pens 10pk,9.0,13.73770458433087,
2024-08-11,GROC-002,Cooking Oil 1L,32.0,21.35157401658425,
2024-08-11,JWLY-001,Silver Necklace,21.0,15.096483709944495,
2024-08-11,GROC-001,Ground Coffee 500g,17.0,19.94059577622609,
2024-08-11,PCAR-002,Razor 5-Blade,8.0,13.618462826230244,
2024-08-11,DIY0-003,Adhesive Tape Pack,13.0,14.124257359631692,
2024-08-11,PCAR-001,Electric Toothbrush,6.0,13.371950265860718,
2024-08-11,BABY-001,Baby Monitor,19.0,13.997640329539346,
2024-08-11,CLTH-003,Formal Trousers,15.0,10.82776167917704,
2024-08-11,MUSC-001,Acoustic Guitar,13.0,14.71004846217205,
2024-08-11,TOYS-003,Jigsaw Puzzle 500pc,18.0,13.927715385220766,
2024-08-11,SOFT-003,VPN Subscription,19.0,13.53140931977816,
2024-08-11,TOOL-003,Adjustable Wrench,21.0,13.696729726995716,
2024-08-11,BOOK-001,Fiction Novel,15.0,15.02930345510168,
2024-08-11,HLTH-003,First Aid Kit,12.0,13.247374230288536,
2024-08-11,PETS-001,Dry Dog Food 2kg,18.0,14.314097754447896,
2024-08-11,HOMK-001,Non-stick Pan 28cm,18.0,12.37026988012494,
2024-08-12,CLTH-001,Denim Jacket,10.0,10.50716485048788,
2024-08-12,JWLY-001,Silver Necklace,10.0,13.59363541911682,
2024-08-12,FURN-003,Bedside Table,10.0,13.844536064549088,
2024-08-12,GROC-003,Pasta 500g,10.0,20.72625487250498,
2024-08-12,PETS-001,Dry Dog Food 2kg,31.0,13.974773369050034,
2024-08-12,AUTO-002,Tyre Inflator,22.0,13.360823833173251,
2024-08-12,PCAR-001,Electric Toothbrush,29.0,13.68783452448292,
2024-08-12,PCAR-003,Shampoo 400ml,17.0,14.123294316821944,
2024-08-12,APPL-002,Microwave Oven 20L,20.0,13.905948306395365,
2024-08-12,DIY0-003,Adhesive Tape Pack,8.0,13.315522546871652,
2024-08-12,OFFC-002,Ballpoint Pens 10pk,12.0,14.346559741032069,
2024-08-12,TOYS-001,Building Blocks Set,15.0,14.923976946144355,
2024-08-12,BEAU-001,Face Moisturiser,8.0,14.815158801386527,
2024-08-12,FURN-001,Office Chair,12.0,13.566202236442306,
2024-08-12,TOYS-003,Jigsaw Puzzle 500pc,11.0,14.07685656792368,
2024-08-12,BABY-003,Baby Wipes 80ct,10.0,13.360526514012069,
2024-08-12,PETS-003,Pet Collar,7.0,13.942474302044417,
2024-08-12,PETS-002,Cat Litter 5kg,14.0,14.047851455282697,
2024-08-12,HLTH-003,First Aid Kit,11.0,12.871160018261378,
2024-08-12,ELEC-003,Wireless Charger,6.0,8.257452552015485,
2024-08-12,ELEC-002,USB-C Hub 7-Port,9.0,8.567376377301152,
2024-08-12,TOOL-003,Adjustable Wrench,8.0,13.49862648877222,
2024-08-12,HLTH-001,Vitamin C 60 Tablets,3.0,14.06143203958905,
2024-08-12,BABY-002,Nappy Pack 40,5.0,12.939834628906826,
2024-08-12,GRDN-003,Pruning Shears,9.0,12.517580655845965,
2024-08-12,MOVI-001,Action DVD Pack,13.0,13.97016484104084,
2024-08-12,MUSC-002,DJ Headphones,5.0,14.36283570645802,
2024-08-12,TOOL-001,Screwdriver Set,10.0,14.825203015183472,
2024-08-12,GRDN-002,Plant Pots Set,6.0,13.2431011696694,
2024-08-12,OUTD-002,Sleeping Bag,19.0,13.672747966028796,
2024-08-12,AUTO-001,Dash Cam HD,14.0,13.583776974341047,
2024-08-12,MOVI-003,Popcorn Maker,7.0,13.803713589008096,
2024-08-12,OFFC-003,Desk Organiser,12.0,14.356718913831914,
2024-08-12,MUSC-001,Acoustic Guitar,6.0,14.057942535725628,
2024-08-12,ELEC-001,Bluetooth Speaker,8.0,8.191726337812101,
2024-08-12,OUTD-003,Hiking Socks 3-Pack,12.0,13.988766174293032,
2024-08-12,SOFT-002,Office Suite,19.0,13.488425720511168,
2024-08-12,DIY0-002,Sandpaper Pack,12.0,14.084105525060483,
2024-08-12,JWLY-003,Pearl Bracelet,17.0,15.155897785621152,
2024-08-12,APPL-001,Air Fryer 5L,20.0,14.250745534498044,
2024-08-12,BABY-001,Baby Monitor,16.0,13.692184250501164,
2024-08-12,CLTH-003,Formal Trousers,8.0,10.875295112208278,
2024-08-12,BOOK-003,Self-Help Guide,4.0,14.35732388222837,
2024-08-12,GRDN-001,Garden Hose 20m,21.0,14.031603211429434,
2024-08-12,SPRT-001,Yoga Mat,9.0,13.770346592287066,
2024-08-12,BOOK-001,Fiction Novel,15.0,13.43212239445795,
2024-08-12,SOFT-003,VPN Subscription,14.0,13.409983184779662,
2024-08-12,MOVI-002,Streaming Voucher,22.0,14.609531467296708,
2024-08-12,OFFC-001,A4 Paper Ream,9.0,12.797174350399615,
2024-08-12,JWLY-002,Gold Earrings,12.0,13.03076692132171,
2024-08-12,APPL-003,Hand Blender,17.0,13.57663366729096,
2024-08-12,HOMK-001,Non-stick Pan 28cm,21.0,13.333255154140945,
2024-08-12,OUTD-001,Camping Tent 2P,7.0,13.668366181871118,
2024-08-12,CLTH-002,Cotton T-Shirt,6.0,11.13793826621449,
2024-08-12,TOYS-002,Remote Control Car,9.0,15.044518870998298,
2024-08-12,AUTO-003,Car Seat Organiser,18.0,13.32837745941106,
2024-08-12,HOMK-002,Knife Set 5pc,8.0,12.80404381930557,
2024-08-12,GROC-001,Ground Coffee 500g,19.0,19.57915721066893,
2024-08-12,SPRT-003,Resistance Bands,13.0,14.172872608949326,
2024-08-12,PCAR-002,Razor 5-Blade,11.0,14.400941588768848,
2024-08-12,FURN-002,Bookshelf 5-Tier,16.0,13.758086703348368,
2024-08-12,HLTH-002,Digital Thermometer,4.0,13.79942821598642,
2024-08-12,GROC-002,Cooking Oil 1L,26.0,19.1890967463381,
2024-08-12,HOMK-003,Cutting Board,8.0,14.07229947395868,
2024-08-12,BEAU-003,Hair Serum 100ml,13.0,14.703312277176616,
2024-08-12,MUSC-003,Digital Piano,5.0,14.044195451036463,
2024-08-12,SPRT-002,Dumbbell Pair 5kg,0.0,13.77374983097289,
2024-08-12,DIY0-001,Power Drill,10.0,13.359958296643434,
2024-08-12,BEAU-002,Lipstick Set,38.0,14.748673121853251,
2024-08-13,DIY0-001,Power Drill,10.0,13.187165117356958,
2024-08-13,SOFT-002,Office Suite,28.0,13.335991814429024,
2024-08-13,JWLY-001,Silver Necklace,16.0,13.67085084564056,
2024-08-13,MUSC-003,Digital Piano,5.0,13.417091618973922,
2024-08-13,BEAU-001,Face Moisturiser,9.0,14.386459635310302,
2024-08-13,APPL-003,Hand Blender,14.0,14.357507656332029,
2024-08-13,OFFC-001,A4 Paper Ream,24.0,13.21637391260231,
2024-08-13,TOOL-001,Screwdriver Set,2.0,13.865255673209797,
2024-08-13,CLTH-001,Denim Jacket,9.0,10.94599450742479,
2024-08-13,BOOK-001,Fiction Novel,18.0,14.155446445989275,
2024-08-13,OUTD-001,Camping Tent 2P,4.0,13.915942357385418,
2024-08-13,AUTO-003,Car Seat Organiser,21.0,13.452261986258314,
2024-08-13,PCAR-003,Shampoo 400ml,14.0,14.028901341175647,
2024-08-13,JWLY-003,Pearl Bracelet,18.0,14.565334933532933,
2024-08-13,BABY-003,Baby Wipes 80ct,12.0,14.372731355322896,
2024-08-13,HLTH-001,Vitamin C 60 Tablets,19.0,14.101970025731577,
2024-08-13,DIY0-002,Sandpaper Pack,12.0,14.01752192552197,
2024-08-13,HOMK-003,Cutting Board,6.0,14.034214717446526,
2024-08-13,TOOL-003,Adjustable Wrench,13.0,13.974762440307018,
2024-08-13,ELEC-003,Wireless Charger,6.0,8.308313531382096,
2024-08-13,GROC-001,Ground Coffee 500g,26.0,19.257907397328456,
2024-08-13,FURN-002,Bookshelf 5-Tier,11.0,14.266970256105663,
2024-08-13,APPL-002,Microwave Oven 20L,9.0,14.278789544983788,
2024-08-13,SPRT-001,Yoga Mat,11.0,13.20862124752898,
2024-08-13,HLTH-002,Digital Thermometer,16.0,14.449820732541014,
2024-08-13,PETS-003,Pet Collar,18.0,14.15288747819336,
2024-08-13,BABY-001,Baby Monitor,25.0,13.387471296884332,
2024-08-13,BEAU-003,Hair Serum 100ml,10.0,14.324042562072677,
2024-08-13,SPRT-002,Dumbbell Pair 5kg,16.0,13.690657305282157,
2024-08-13,DIY0-003,Adhesive Tape Pack,21.0,13.76286363550576,
2024-08-13,CLTH-002,Cotton T-Shirt,15.0,11.101617252447058,
2024-08-13,OUTD-003,Hiking Socks 3-Pack,10.0,13.609835109222342,
2024-08-13,PCAR-001,Electric Toothbrush,1.0,13.669101497999431,
2024-08-13,MUSC-001,Acoustic Guitar,21.0,13.556705853520365,
2024-08-13,TOYS-002,Remote Control Car,9.0,14.195545042508623,
2024-08-13,SPRT-003,Resistance Bands,18.0,13.658543198358648,
2024-08-13,PCAR-002,Razor 5-Blade,17.0,14.17434107463865,
2024-08-13,GRDN-001,Garden Hose 20m,9.0,13.61238652495692,
2024-08-13,GROC-002,Cooking Oil 1L,21.0,19.163868169255856,
2024-08-13,FURN-003,Bedside Table,21.0,12.763966217207676,
2024-08-13,OFFC-002,Ballpoint Pens 10pk,14.0,13.913202909866875,
2024-08-13,MOVI-002,Streaming Voucher,26.0,14.228975153507315,
2024-08-13,BEAU-002,Lipstick Set,9.0,14.144147519502994,
2024-08-13,BOOK-003,Self-Help Guide,13.0,13.641511575084088,
2024-08-13,JWLY-002,Gold Earrings,8.0,13.7440859625767,
2024-08-13,HOMK-001,Non-stick Pan 28cm,10.0,14.210855119428334,
2024-08-13,ELEC-001,Bluetooth Speaker,4.0,8.027791864430567,
2024-08-13,SOFT-003,VPN Subscription,13.0,12.865891605817056,
2024-08-13,APPL-001,Air Fryer 5L,23.0,14.2893346821723,
2024-08-13,GRDN-002,Plant Pots Set,17.0,13.40485010500928,
2024-08-13,CLTH-003,Formal Trousers,11.0,11.217117435592945,
2024-08-13,TOYS-003,Jigsaw Puzzle 500pc,3.0,14.231076857619843,
2024-08-13,PETS-002,Cat Litter 5kg,10.0,14.523477467290618,
2024-08-13,OUTD-002,Sleeping Bag,12.0,13.264318217906604,
2024-08-13,HOMK-002,Knife Set 5pc,4.0,13.080294000772083,
2024-08-13,ELEC-002,USB-C Hub 7-Port,17.0,8.093060667809176,
2024-08-13,BABY-002,Nappy Pack 40,20.0,13.447405843543637,
2024-08-13,AUTO-001,Dash Cam HD,5.0,13.193845090108988,
2024-08-13,OFFC-003,Desk Organiser,21.0,14.82384759059691,
2024-08-13,HLTH-003,First Aid Kit,17.0,14.024992951168192,
2024-08-13,GRDN-003,Pruning Shears,17.0,13.57438522853795,
2024-08-13,MOVI-001,Action DVD Pack,13.0,13.380322157463382,
2024-08-13,PETS-001,Dry Dog Food 2kg,20.0,13.481315916216984,
2024-08-13,GROC-003,Pasta 500g,30.0,18.924734867931623,
2024-08-13,MOVI-003,Popcorn Maker,27.0,14.66123678718952,
2024-08-13,AUTO-002,Tyre Inflator,21.0,14.181186102895271,
2024-08-13,FURN-001,Office Chair,24.0,15.097583542504522,
2024-08-13,MUSC-002,DJ Headphones,18.0,13.542171471157053,
2024-08-13,TOYS-001,Building Blocks Set,8.0,13.256984857692451,
2024-08-14,FURN-002,Bookshelf 5-Tier,20.0,13.81592778719985,
2024-08-14,TOYS-003,Jigsaw Puzzle 500pc,6.0,14.099292170327644,
2024-08-14,BOOK-003,Self-Help Guide,17.0,13.794526832726774,
2024-08-14,BABY-001,Baby Monitor,8.0,13.88269010260307,
2024-08-14,BEAU-002,Lipstick Set,19.0,13.87425262632164,
2024-08-14,AUTO-001,Dash Cam HD,10.0,12.05258188065049,
2024-08-14,GRDN-002,Plant Pots Set,11.0,13.243104211224408,
2024-08-14,PCAR-002,Razor 5-Blade,7.0,14.195540043303597,
2024-08-14,TOOL-003,Adjustable Wrench,8.0,13.346178848542104,
2024-08-14,ELEC-003,Wireless Charger,6.0,8.15325323237389,
2024-08-14,AUTO-003,Car Seat Organiser,17.0,14.404373386965478,
2024-08-14,MUSC-001,Acoustic Guitar,16.0,13.598354575360778,
2024-08-14,HLTH-003,First Aid Kit,12.0,13.551066272417437,
2024-08-14,PCAR-001,Electric Toothbrush,26.0,14.534345389089465,
2024-08-14,MOVI-003,Popcorn Maker,4.0,14.064888013125074,
2024-08-14,DIY0-003,Adhesive Tape Pack,20.0,13.6839235904063,
2024-08-14,PETS-003,Pet Collar,6.0,15.06119066523139,
2024-08-14,TOOL-001,Screwdriver Set,8.0,13.324339949639263,
2024-08-14,GROC-002,Cooking Oil 1L,33.0,20.376701263656656,
2024-08-14,GROC-001,Ground Coffee 500g,13.0,19.4700854364326,
2024-08-14,MUSC-003,Digital Piano,23.0,13.735821973988134,
2024-08-14,SOFT-003,VPN Subscription,6.0,13.99173684382138,
2024-08-14,HLTH-002,Digital Thermometer,14.0,13.68151116151632,
2024-08-14,SPRT-003,Resistance Bands,14.0,13.811531000009476,
2024-08-14,HOMK-002,Knife Set 5pc,19.0,12.77560094333854,
2024-08-14,SOFT-002,Office Suite,3.0,13.593078148682332,
2024-08-14,MUSC-002,DJ Headphones,7.0,13.924160717999294,
2024-08-14,GROC-003,Pasta 500g,23.0,20.00685282636323,
2024-08-14,GRDN-003,Pruning Shears,11.0,13.68875102860791,
2024-08-14,ELEC-002,USB-C Hub 7-Port,10.0,7.637792380255728,
2024-08-14,PETS-002,Cat Litter 5kg,12.0,13.477443813910842,
2024-08-14,BABY-002,Nappy Pack 40,9.0,13.700888543462144,
2024-08-14,OUTD-002,Sleeping Bag,7.0,13.513476577379144,
2024-08-14,TOYS-001,Building Blocks Set,23.0,14.1429711545767,
2024-08-14,FURN-003,Bedside Table,12.0,13.317490446942683,
2024-08-14,BEAU-001,Face Moisturiser,18.0,14.281575768755287,
2024-08-14,BEAU-003,Hair Serum 100ml,18.0,13.925723418580748,
2024-08-14,HOMK-003,Cutting Board,19.0,13.853261592171147,
2024-08-14,SPRT-002,Dumbbell Pair 5kg,11.0,12.940903665381938,
2024-08-14,CLTH-002,Cotton T-Shirt,13.0,11.322438648309108,
2024-08-14,JWLY-003,Pearl Bracelet,12.0,14.27952842935606,
2024-08-14,ELEC-001,Bluetooth Speaker,7.0,8.277449845029626,
2024-08-14,APPL-003,Hand Blender,22.0,13.845747012073383,
2024-08-14,OFFC-001,A4 Paper Ream,20.0,13.407083030968396,
2024-08-14,HOMK-001,Non-stick Pan 28cm,16.0,13.620326528314168,
2024-08-14,MOVI-002,Streaming Voucher,11.0,15.048447051048775,
2024-08-14,PCAR-003,Shampoo 400ml,19.0,14.363920070969328,
2024-08-14,CLTH-003,Formal Trousers,9.0,11.900536943486792,
2024-08-14,SPRT-001,Yoga Mat,16.0,13.79024986208567,
2024-08-14,OUTD-001,Camping Tent 2P,19.0,13.382822587198168,
2024-08-14,APPL-001,Air Fryer 5L,14.0,14.003263803524266,
2024-08-14,TOYS-002,Remote Control Car,9.0,14.557973437951391,
2024-08-14,DIY0-002,Sandpaper Pack,8.0,13.979503013815986,
2024-08-14,OUTD-003,Hiking Socks 3-Pack,6.0,13.221366486432832,
2024-08-14,DIY0-001,Power Drill,10.0,13.55534073451469,
2024-08-14,GRDN-001,Garden Hose 20m,6.0,14.441323193155908,
2024-08-14,PETS-001,Dry Dog Food 2kg,11.0,13.531153461048676,
2024-08-14,MOVI-001,Action DVD Pack,18.0,13.65683411228895,
2024-08-14,BOOK-001,Fiction Novel,20.0,14.469923417747523,
2024-08-14,AUTO-002,Tyre Inflator,11.0,13.380668389767084,
2024-08-14,CLTH-001,Denim Jacket,13.0,11.346718927361083,
2024-08-14,APPL-002,Microwave Oven 20L,13.0,14.156469925839918,
2024-08-14,HLTH-001,Vitamin C 60 Tablets,5.0,13.342177542333392,
2024-08-14,JWLY-002,Gold Earrings,12.0,13.306724572611715,
2024-08-14,BABY-003,Baby Wipes 80ct,10.0,13.484729059805758,
2024-08-14,OFFC-003,Desk Organiser,2.0,14.519528964562658,
2024-08-14,FURN-001,Office Chair,12.0,14.248114227716322,
2024-08-14,JWLY-001,Silver Necklace,22.0,13.881396074420351,
2024-08-14,OFFC-002,Ballpoint Pens 10pk,9.0,14.114629358780434,
2024-08-15,BEAU-001,Face Moisturiser,17.0,14.388057330233616,
2024-08-15,GRDN-002,Plant Pots Set,16.0,12.565823470055165,
2024-08-15,OUTD-003,Hiking Socks 3-Pack,16.0,13.462326700243723,
2024-08-15,CLTH-001,Denim Jacket,22.0,11.00049229560533,
2024-08-15,SPRT-003,Resistance Bands,18.0,15.019523000536845,
2024-08-15,JWLY-001,Silver Necklace,15.0,14.15648961467452,
2024-08-15,AUTO-003,Car Seat Organiser,4.0,13.875669784537768,
2024-08-15,SOFT-002,Office Suite,17.0,13.316901971959984,
2024-08-15,CLTH-002,Cotton T-Shirt,16.0,10.50357006934162,
2024-08-15,PCAR-001,Electric Toothbrush,9.0,14.036206796902269,
2024-08-15,HLTH-001,Vitamin C 60 Tablets,22.0,14.41070430196064,
2024-08-15,HLTH-002,Digital Thermometer,23.0,14.675955902915062,
2024-08-15,PETS-003,Pet Collar,4.0,13.699125820879464,
2024-08-15,MUSC-003,Digital Piano,10.0,12.954067598495486,
2024-08-15,TOOL-001,Screwdriver Set,22.0,14.467924086304183,
2024-08-15,GROC-001,Ground Coffee 500g,21.0,19.47461753162035,
2024-08-15,DIY0-003,Adhesive Tape Pack,13.0,13.826860601409834,
2024-08-15,BEAU-003,Hair Serum 100ml,28.0,15.365965691234289,
2024-08-15,SPRT-002,Dumbbell Pair 5kg,17.0,13.351926004648348,
2024-08-15,HOMK-002,Knife Set 5pc,19.0,13.127372145478976,
2024-08-15,MUSC-001,Acoustic Guitar,17.0,13.909573785030505,
2024-08-15,FURN-002,Bookshelf 5-Tier,3.0,13.70120688707028,
2024-08-15,APPL-003,Hand Blender,17.0,13.850355496908232,
2024-08-15,BABY-001,Baby Monitor,9.0,13.19730221259465,
