Date,SKU,SKU_Name,Demand,Forecast_Demand
2024-08-20,GROC-003,Pasta 500g,15.0,19.604608482851926
2024-08-20,JWLY-002,Gold Earrings,8.0,13.702396186628954
2024-08-20,TOOL-003,Adjustable Wrench,19.0,13.97197062587555
2024-08-20,SPRT-001,Yoga Mat,21.0,14.006560025649588
2024-08-20,OFFC-003,Desk Organiser,21.0,14.947984258154792
2024-08-20,ELEC-002,USB-C Hub 7-Port,2.0,8.187250605581074
2024-08-20,SOFT-002,Office Suite,16.0,13.229089631455036
2024-08-20,JWLY-001,Silver Necklace,7.0,13.270731177146503
2024-08-20,CLTH-001,Denim Jacket,8.0,11.197459544988757
2024-08-20,GROC-001,Ground Coffee 500g,20.0,19.89796783910048
2024-08-20,MUSC-001,Acoustic Guitar,16.0,13.590406696481542
2024-08-20,HLTH-001,Vitamin C 60 Tablets,3.0,13.821106861527362
2024-08-20,TOYS-002,Remote Control Car,18.0,13.577841072759934
2024-08-20,HOMK-003,Cutting Board,14.0,14.070788086804804
2024-08-20,AUTO-001,Dash Cam HD,19.0,12.27077119865049
2024-08-20,FURN-002,Bookshelf 5-Tier,11.0,14.133431603152705
2024-08-20,GRDN-001,Garden Hose 20m,15.0,13.622171567899516
2024-08-20,APPL-002,Microwave Oven 20L,9.0,14.15758530405284
2024-08-20,BEAU-002,Lipstick Set,7.0,14.173378297011668
2024-08-20,AUTO-002,Tyre Inflator,20.0,14.597863856336604
2024-08-20,BABY-003,Baby Wipes 80ct,10.0,14.452457084681493
2024-08-20,CLTH-003,Formal Trousers,4.0,11.188087133355058
2024-08-20,GRDN-002,Plant Pots Set,9.0,13.720782967615849
2024-08-20,BABY-002,Nappy Pack 40,4.0,13.410884273874512
2024-08-20,DIY0-003,Adhesive Tape Pack,11.0,14.148128863452166
2024-08-20,SOFT-001,Antivirus 1-Year,11.0,14.141830455432611
2024-08-20,APPL-001,Air Fryer 5L,1.0,14.039218278446
2024-08-20,BOOK-002,Academic Textbook,21.0,14.230010111170332
2024-08-20,HLTH-003,First Aid Kit,8.0,14.404872865317325
2024-08-20,OFFC-001,A4 Paper Ream,19.0,13.721669387542798
2024-08-20,FURN-001,Office Chair,14.0,15.411877965409444
2024-08-20,TOOL-002,Hammer 500g,9.0,13.10029123728992
2024-08-20,OFFC-002,Ballpoint Pens 10pk,15.0,14.011858290604971
2024-08-20,PCAR-001,Electric Toothbrush,14.0,13.58301236731482
2024-08-20,PCAR-003,Shampoo 400ml,17.0,14.13472599257903
2024-08-20,DIY0-001,Power Drill,16.0,12.784470871380872
2024-08-20,FURN-003,Bedside Table,15.0,12.525982947058624
2024-08-20,PCAR-002,Razor 5-Blade,19.0,14.169672341760606
2024-08-20,MOVI-002,Streaming Voucher,10.0,13.719186410232703
2024-08-21,OUTD-002,Sleeping Bag,11.0,13.545585913465445
2024-08-21,TOYS-003,Jigsaw Puzzle 500pc,18.0,13.878780908571926
2024-08-21,FURN-003,Bedside Table,9.0,13.9145537415511
2024-08-21,FURN-001,Office Chair,11.0,14.467117636925352
2024-08-21,ELEC-003,Wireless Charger,3.0,8.098633496186386
2024-08-21,TOYS-001,Building Blocks Set,7.0,14.877094940823198
2024-08-21,HOMK-002,Knife Set 5pc,17.0,13.123245404611296
2024-08-21,MOVI-003,Popcorn Maker,16.0,14.428604384938446
2024-08-21,MOVI-001,Action DVD Pack,12.0,13.72734830234286
2024-08-21,BABY-002,Nappy Pack 40,9.0,13.58238781718186
2024-08-21,APPL-001,Air Fryer 5L,13.0,13.916331152761831
2024-08-21,OFFC-003,Desk Organiser,28.0,14.577357147179042
2024-08-21,HLTH-003,First Aid Kit,16.0,13.435042944070265
2024-08-21,TOOL-003,Adjustable Wrench,2.0,13.267529060511691
2024-08-21,ELEC-002,USB-C Hub 7-Port,5.0,8.160923823341903
2024-08-21,GROC-003,Pasta 500g,20.0,20.43676279351662
2024-08-21,AUTO-001,Dash Cam HD,8.0,12.0901545114024
2024-08-21,MUSC-002,DJ Headphones,13.0,13.709911339878234
2024-08-21,GRDN-003,Pruning Shears,11.0,13.41287580112494
2024-08-21,OFFC-002,Ballpoint Pens 10pk,13.0,13.96575409810659
2024-08-21,GRDN-002,Plant Pots Set,13.0,13.121116435878887
2024-08-21,CLTH-001,Denim Jacket,4.0,11.34057673872384
2024-08-21,JWLY-001,Silver Necklace,10.0,14.013550989999205
2024-08-21,GROC-001,Ground Coffee 500g,19.0,19.950071767209707
2024-08-21,HOMK-003,Cutting Board,6.0,13.852806323670874
2024-08-21,OUTD-003,Hiking Socks 3-Pack,6.0,13.469451988860117
2024-08-21,HLTH-001,Vitamin C 60 Tablets,20.0,13.7649243941042
2024-08-21,TOYS-002,Remote Control Car,7.0,14.520985614166737
2024-08-21,MUSC-001,Acoustic Guitar,19.0,13.46158848698674
2024-08-21,GRDN-001,Garden Hose 20m,5.0,14.51726317070207
2024-08-21,SPRT-001,Yoga Mat,13.0,14.082733324039468
2024-08-21,BEAU-002,Lipstick Set,16.0,14.513652295455152
2024-08-21,JWLY-002,Gold Earrings,5.0,12.944281210999538
2024-08-21,DIY0-002,Sandpaper Pack,24.0,14.965374189504052
2024-08-21,PCAR-002,Razor 5-Blade,12.0,14.350686445861552
2024-08-21,SOFT-002,Office Suite,5.0,13.26720329462163
2024-08-21,DIY0-001,Power Drill,6.0,13.308110150421438
2024-08-21,AUTO-002,Tyre Inflator,5.0,13.475859394921692
2024-08-21,SOFT-001,Antivirus 1-Year,4.0,12.8436570063165
2024-08-21,HOMK-001,Non-stick Pan 28cm,9.0,12.955670161857157
2024-08-21,GROC-002,Cooking Oil 1L,5.0,20.08769242575197
2024-08-21,PETS-002,Cat Litter 5kg,0.0,13.72700225732256
2024-08-21,OUTD-001,Camping Tent 2P,17.0,13.65681221995534
2024-08-21,ELEC-001,Bluetooth Speaker,8.0,8.216987000563972
2024-08-21,JWLY-003,Pearl Bracelet,13.0,14.555859545909314
2024-08-21,BOOK-003,Self-Help Guide,11.0,13.500169334931469
2024-08-21,SOFT-003,VPN Subscription,12.0,13.567922699534728
2024-08-21,BOOK-001,Fiction Novel,6.0,14.80385165631187
2024-08-21,PCAR-003,Shampoo 400ml,13.0,14.29667313831599
2024-08-21,OFFC-001,A4 Paper Ream,5.0,13.131496958618609
2024-08-21,CLTH-003,Formal Trousers,12.0,12.025761946584764
2024-08-21,MOVI-002,Streaming Voucher,21.0,14.939186181156272
2024-08-21,APPL-002,Microwave Oven 20L,18.0,14.806363274662903
2024-08-21,FURN-002,Bookshelf 5-Tier,23.0,13.819133185889216
2024-08-21,AUTO-003,Car Seat Organiser,3.0,13.77886617473905
2024-08-21,TOOL-002,Hammer 500g,5.0,13.47361047506756
2024-08-21,SPRT-003,Resistance Bands,11.0,13.72010892277822
2024-08-21,BABY-001,Baby Monitor,12.0,14.338777662731143
2024-08-21,BABY-003,Baby Wipes 80ct,16.0,13.825405658773674
2024-08-21,TOOL-001,Screwdriver Set,8.0,13.238008612799096
2024-08-21,MUSC-003,Digital Piano,13.0,14.084176082807632
2024-08-21,APPL-003,Hand Blender,9.0,13.661350722910164
2024-08-21,CLTH-002,Cotton T-Shirt,7.0,11.40828250366324
2024-08-21,BEAU-003,Hair Serum 100ml,16.0,13.719901563492195
2024-08-21,SPRT-002,Dumbbell Pair 5kg,21.0,13.980873948904836
2024-08-21,PETS-001,Dry Dog Food 2kg,15.0,14.05885583697878
2024-08-21,BEAU-001,Face Moisturiser,0.0,14.751714095796387
2024-08-21,PETS-003,Pet Collar,11.0,15.32419053752692
2024-08-21,DIY0-003,Adhesive Tape Pack,18.0,14.143081436050732
2024-08-21,PCAR-001,Electric Toothbrush,8.0,14.926245501718988
2024-08-21,HLTH-002,Digital Thermometer,13.0,13.732980147697608
2024-08-21,BOOK-002,Academic Textbook,8.0,13.203330775681088
2024-08-22,APPL-001,Air Fryer 5L,10.0,13.38438185488468
2024-08-22,GROC-002,Cooking Oil 1L,24.0,20.46461214560642
2024-08-22,CLTH-002,Cotton T-Shirt,13.0,10.81247737024799
2024-08-22,APPL-003,Hand Blender,19.0,13.924928485696654
2024-08-22,PETS-002,Cat Litter 5kg,16.0,14.29621323145234
2024-08-22,GROC-001,Ground Coffee 500g,28.0,19.39668949114337
2024-08-22,ELEC-001,Bluetooth Speaker,9.0,8.33975554555952
2024-08-22,MOVI-003,Popcorn Maker,6.0,14.504618271416406
2024-08-22,HOMK-001,Non-stick Pan 28cm,11.0,13.488125261509968
2024-08-22,TOYS-002,Remote Control Car,10.0,13.69682590318886
2024-08-22,BABY-001,Baby Monitor,8.0,13.74335891828865
2024-08-22,PCAR-001,Electric Toothbrush,24.0,13.806715162031356
2024-08-22,BABY-003,Baby Wipes 80ct,19.0,13.387704181160306
2024-08-22,SPRT-003,Resistance Bands,8.0,14.4749487887486
2024-08-22,SOFT-003,VPN Subscription,14.0,14.077576204441376
2024-08-22,CLTH-003,Formal Trousers,12.0,10.72645640841469
2024-08-22,HLTH-002,Digital Thermometer,15.0,14.110258735287104
2024-08-22,OFFC-002,Ballpoint Pens 10pk,28.0,13.404219412926844
2024-08-22,TOYS-003,Jigsaw Puzzle 500pc,8.0,14.53971475926183
2024-08-22,GROC-003,Pasta 500g,12.0,19.01818932279292
2024-08-22,HLTH-003,First Aid Kit,26.0,14.389996026112382
2024-08-22,BABY-002,Nappy Pack 40,9.0,13.544139370595571
2024-08-22,MOVI-002,Streaming Voucher,17.0,14.129287578427515
2024-08-22,DIY0-003,Adhesive Tape Pack,12.0,13.804920548169894
2024-08-22,PETS-003,Pet Collar,16.0,13.773611647894237
2024-08-22,GRDN-001,Garden Hose 20m,10.0,13.88358955812286
2024-08-22,SPRT-001,Yoga Mat,13.0,13.742702209114942
2024-08-22,GRDN-002,Plant Pots Set,9.0,12.58779499408774
2024-08-22,MUSC-001,Acoustic Guitar,15.0,14.430055943629288
2024-08-22,BEAU-002,Lipstick Set,12.0,14.008105007953644
2024-08-22,OUTD-003,Hiking Socks 3-Pack,6.0,13.79734949257346
2024-08-22,JWLY-002,Gold Earrings,6.0,13.38968294121803
2024-08-22,AUTO-001,Dash Cam HD,0.0,13.624615410027094
2024-08-22,HOMK-002,Knife Set 5pc,10.0,13.161221044203662
2024-08-22,SPRT-002,Dumbbell Pair 5kg,14.0,13.343720411141444
2024-08-22,APPL-002,Microwave Oven 20L,6.0,14.283556203549209
2024-08-22,PCAR-002,Razor 5-Blade,12.0,14.05574667327959
2024-08-22,BOOK-003,Self-Help Guide,16.0,13.62731898228316
2024-08-22,AUTO-002,Tyre Inflator,15.0,14.217218002824955
2024-08-22,MUSC-002,DJ Headphones,13.0,14.048291891266198
2024-08-22,FURN-001,Office Chair,13.0,15.23842571188138
2024-08-22,BEAU-003,Hair Serum 100ml,23.0,15.485121245772527
2024-08-22,MOVI-001,Action DVD Pack,13.0,13.16286815740131
2024-08-22,OFFC-003,Desk Organiser,17.0,14.148867101493328
2024-08-22,TOOL-002,Hammer 500g,2.0,13.064193527355703
2024-08-22,ELEC-003,Wireless Charger,7.0,8.249080053086711
2024-08-22,TOOL-003,Adjustable Wrench,11.0,13.48803384884388
2024-08-22,FURN-002,Bookshelf 5-Tier,13.0,13.534454437819932
2024-08-22,CLTH-001,Denim Jacket,15.0,11.16573990390983
2024-08-22,HLTH-001,Vitamin C 60 Tablets,12.0,14.220749004401434
2024-08-22,DIY0-001,Power Drill,16.0,13.35379785064164
2024-08-22,PETS-001,Dry Dog Food 2kg,23.0,13.439811285911176
2024-08-22,BOOK-002,Academic Textbook,18.0,14.488861396606204
2024-08-22,TOOL-001,Screwdriver Set,17.0,14.57992764353993
2024-08-22,SOFT-001,Antivirus 1-Year,7.0,12.888055211753418
2024-08-22,TOYS-001,Building Blocks Set,12.0,13.48606803150121
2024-08-22,OFFC-001,A4 Paper Ream,20.0,14.118639135868458
2024-08-22,OUTD-001,Camping Tent 2P,10.0,13.72459689902605
2024-08-22,FURN-003,Bedside Table,25.0,14.467472678145864
2024-08-22,ELEC-002,USB-C Hub 7-Port,11.0,8.620783666505819
2024-08-22,SOFT-002,Office Suite,13.0,13.612775538014196
2024-08-22,DIY0-002,Sandpaper Pack,33.0,15.048781588606298
2024-08-22,BOOK-001,Fiction Novel,26.0,15.03874072628606
2024-08-22,HOMK-003,Cutting Board,16.0,14.522991544009075
2024-08-22,JWLY-003,Pearl Bracelet,14.0,15.336025304994577
2024-08-22,MUSC-003,Digital Piano,16.0,13.57013205889388
2024-08-22,OUTD-002,Sleeping Bag,11.0,12.981841278251826
2024-08-22,JWLY-001,Silver Necklace,10.0,14.049962515624536
2024-08-22,GRDN-003,Pruning Shears,11.0,13.434431990506075
2024-08-22,PCAR-003,Shampoo 400ml,36.0,13.95168769734677
2024-08-22,AUTO-003,Car Seat Organiser,8.0,13.76643041111043
2024-08-22,BEAU-001,Face Moisturiser,37.0,14.035499281457284
2024-08-23,AUTO-003,Car Seat Organiser,16.0,13.43996274161736
2024-08-23,BABY-003,Baby Wipes 80ct,4.0,13.937585768714632
2024-08-23,TOOL-002,Hammer 500g,10.0,14.537063463903252
2024-08-23,OUTD-001,Camping Tent 2P,23.0,13.465083319650631
2024-08-23,BEAU-003,Hair Serum 100ml,11.0,13.361762996644106
2024-08-23,CLTH-001,Denim Jacket,11.0,10.423358891146528
2024-08-23,GRDN-002,Plant Pots Set,6.0,12.4531824342041
2024-08-23,APPL-001,Air Fryer 5L,11.0,13.923817443844136
2024-08-23,SPRT-002,Dumbbell Pair 5kg,21.0,14.220860426539987
2024-08-23,DIY0-003,Adhesive Tape Pack,20.0,13.139297406740196
2024-08-23,SOFT-001,Antivirus 1-Year,15.0,13.410246441942116
2024-08-23,HOMK-001,Non-stick Pan 28cm,10.0,13.25698134806111
2024-08-23,MUSC-001,Acoustic Guitar,26.0,13.484714486133509
2024-08-23,ELEC-002,USB-C Hub 7-Port,7.0,8.738420979777375
2024-08-23,FURN-003,Bedside Table,8.0,12.993107536145269
2024-08-23,SOFT-003,VPN Subscription,10.0,13.549515908266685
2024-08-23,JWLY-001,Silver Necklace,8.0,14.184569932663107
2024-08-23,ELEC-001,Bluetooth Speaker,11.0,8.23366326924791
2024-08-23,GROC-001,Ground Coffee 500g,9.0,19.47710939123264
2024-08-23,PETS-003,Pet Collar,25.0,14.7239596954591
2024-08-23,BOOK-002,Academic Textbook,19.0,13.798350998643196
2024-08-23,GROC-003,Pasta 500g,13.0,19.146872078915727
2024-08-23,APPL-002,Microwave Oven 20L,13.0,13.803904783169248
2024-08-23,APPL-003,Hand Blender,19.0,14.10094989655078
2024-08-23,FURN-002,Bookshelf 5-Tier,14.0,13.928670650277214
2024-08-23,PETS-002,Cat Litter 5kg,15.0,14.15200316579806
2024-08-23,BOOK-001,Fiction Novel,15.0,15.272292382534738
2024-08-23,SOFT-002,Office Suite,3.0,12.497373553935391
2024-08-23,TOYS-001,Building Blocks Set,3.0,13.958029370014945
2024-08-23,PETS-001,Dry Dog Food 2kg,8.0,14.353720678078425
2024-08-23,BEAU-001,Face Moisturiser,1.0,13.948967644941284
2024-08-23,TOOL-001,Screwdriver Set,20.0,14.235228288205985
2024-08-23,BABY-001,Baby Monitor,7.0,13.02648482944226
2024-08-23,HLTH-002,Digital Thermometer,19.0,13.190777546717056
2024-08-23,MUSC-002,DJ Headphones,10.0,13.779064248046604
2024-08-23,HOMK-002,Knife Set 5pc,14.0,13.585316457031055
2024-08-23,PCAR-001,Electric Toothbrush,13.0,14.595498175757786
2024-08-23,SPRT-003,Resistance Bands,9.0,14.244585524810493
2024-08-23,JWLY-003,Pearl Bracelet,21.0,14.499420068553231
2024-08-23,OFFC-002,Ballpoint Pens 10pk,17.0,13.338225139367168
2024-08-23,CLTH-002,Cotton T-Shirt,2.0,10.899896371779912
2024-08-23,GROC-002,Cooking Oil 1L,17.0,19.745289876573583
2024-08-23,TOYS-003,Jigsaw Puzzle 500pc,20.0,14.203848134266607
2024-08-23,BABY-002,Nappy Pack 40,13.0,14.429139000421625
2024-08-23,MOVI-001,Action DVD Pack,19.0,13.682715227290284
2024-08-23,DIY0-001,Power Drill,9.0,13.084778287434313
2024-08-23,BOOK-003,Self-Help Guide,20.0,14.17524556282641
2024-08-23,FURN-001,Office Chair,18.0,14.7295760367511
2024-08-23,SPRT-001,Yoga Mat,8.0,14.252331943716376
2024-08-23,AUTO-001,Dash Cam HD,10.0,12.260527963419934
2024-08-23,HLTH-001,Vitamin C 60 Tablets,9.0,14.44275717033363
2024-08-23,HLTH-003,First Aid Kit,6.0,13.660813768996585
2024-08-23,OUTD-002,Sleeping Bag,7.0,14.09972025211247
2024-08-23,MOVI-002,Streaming Voucher,8.0,13.649278378081826
2024-08-23,MUSC-003,Digital Piano,22.0,14.196516968850691
2024-08-23,ELEC-003,Wireless Charger,11.0,8.403964126219416
2024-08-23,DIY0-002,Sandpaper Pack,20.0,13.5300157647565
2024-08-23,HOMK-003,Cutting Board,9.0,13.618797065330464
2024-08-23,JWLY-002,Gold Earrings,25.0,13.861095019300045
2024-08-23,BEAU-002,Lipstick Set,20.0,14.38921490859444
2024-08-23,OFFC-003,Desk Organiser,7.0,12.84200598680614
2024-08-23,PCAR-003,Shampoo 400ml,10.0,13.183274511528497
2024-08-23,TOOL-003,Adjustable Wrench,9.0,13.940281397871496
2024-08-23,OUTD-003,Hiking Socks 3-Pack,1.0,13.45366541843234
2024-08-23,MOVI-003,Popcorn Maker,14.0,14.160128179995205
2024-08-23,CLTH-003,Formal Trousers,16.0,11.014771146063852
2024-08-23,OFFC-001,A4 Paper Ream,10.0,13.455507513847646
2024-08-23,GRDN-001,Garden Hose 20m,11.0,14.575783038883914
2024-08-23,AUTO-002,Tyre Inflator,14.0,14.53622543830103
2024-08-23,PCAR-002,Razor 5-Blade,18.0,14.018466035695312
2024-08-23,TOYS-002,Remote Control Car,18.0,14.908687153667373
2024-08-23,GRDN-003,Pruning Shears,4.0,14.203496798089429
2024-08-24,TOYS-001,Building Blocks Set,12.0,13.56353754657109
2024-08-24,MUSC-003,Digital Piano,14.0,14.419406483222254
2024-08-24,AUTO-003,Car Seat Organiser,13.0,15.036501686749965
2024-08-24,ELEC-001,Bluetooth Speaker,6.0,8.560374305581828
2024-08-24,PCAR-003,Shampoo 400ml,7.0,13.663825632789422
2024-08-24,GROC-002,Cooking Oil 1L,34.0,20.093117767187422
2024-08-24,JWLY-001,Silver Necklace,17.0,14.136489990093322
2024-08-24,TOOL-002,Hammer 500g,12.0,13.442757758634093
2024-08-24,JWLY-003,Pearl Bracelet,12.0,14.88401897277378
2024-08-24,BEAU-003,Hair Serum 100ml,19.0,14.844549188999268
2024-08-24,GROC-001,Ground Coffee 500g,18.0,19.700901653190165
2024-08-24,MUSC-001,Acoustic Guitar,5.0,13.680373997474693
2024-08-24,CLTH-003,Formal Trousers,16.0,11.10122509915736
2024-08-24,OFFC-001,A4 Paper Ream,24.0,13.47469877942639
2024-08-24,SOFT-003,VPN Subscription,26.0,13.434567168094654
2024-08-24,PCAR-002,Razor 5-Blade,20.0,13.713239602940542
2024-08-24,BOOK-001,Fiction Novel,13.0,14.24638546773
2024-08-24,SPRT-003,Resistance Bands,11.0,14.485378174555075
2024-08-24,HLTH-001,Vitamin C 60 Tablets,10.0,14.145725926655349
2024-08-24,BOOK-003,Self-Help Guide,8.0,14.25213136356014
2024-08-24,MUSC-002,DJ Headphones,12.0,14.336808914786896
2024-08-24,SPRT-002,Dumbbell Pair 5kg,26.0,14.271401609270931
2024-08-24,FURN-002,Bookshelf 5-Tier,11.0,14.04404217253901
2024-08-24,AUTO-002,Tyre Inflator,16.0,14.537962897504269
2024-08-24,BEAU-002,Lipstick Set,11.0,14.374172321375031
2024-08-24,OFFC-002,Ballpoint Pens 10pk,18.0,13.93614332892997
2024-08-24,CLTH-002,Cotton T-Shirt,29.0,11.121981228291444
2024-08-24,PETS-001,Dry Dog Food 2kg,4.0,13.44124193713459
2024-08-24,APPL-003,Hand Blender,11.0,14.25768818150568
2024-08-24,MOVI-001,Action DVD Pack,12.0,13.933171265120244
2024-08-24,ELEC-002,USB-C Hub 7-Port,10.0,8.134866374720463
2024-08-24,HOMK-001,Non-stick Pan 28cm,4.0,12.170036396907408
2024-08-24,FURN-003,Bedside Table,13.0,13.781587930386266
2024-08-24,DIY0-002,Sandpaper Pack,4.0,14.8110531700322
2024-08-24,CLTH-001,Denim Jacket,6.0,11.348707149804886
2024-08-24,ELEC-003,Wireless Charger,7.0,8.041657473891362
2024-08-24,HOMK-003,Cutting Board,21.0,14.128310784213216
2024-08-24,PCAR-001,Electric Toothbrush,15.0,14.239926224915202
2024-08-24,HLTH-003,First Aid Kit,17.0,14.57668015176166
2024-08-24,OFFC-003,Desk Organiser,4.0,14.554260010754314
2024-08-24,OUTD-003,Hiking Socks 3-Pack,7.0,13.475419244210563
2024-08-24,TOOL-003,Adjustable Wrench,35.0,13.440627111834402
2024-08-24,TOYS-002,Remote Control Car,16.0,14.62053609479616
2024-08-24,MOVI-002,Streaming Voucher,12.0,13.909745312597604
2024-08-24,GRDN-003,Pruning Shears,8.0,12.695441465093973
2024-08-24,BABY-002,Nappy Pack 40,14.0,13.985023080450388
2024-08-24,BABY-003,Baby Wipes 80ct,8.0,13.66997975887667
2024-08-24,AUTO-001,Dash Cam HD,8.0,13.048610540460096
2024-08-24,FURN-001,Office Chair,13.0,13.95012382020936
2024-08-24,MOVI-003,Popcorn Maker,18.0,13.815644494353812
2024-08-24,OUTD-001,Camping Tent 2P,13.0,13.55155247166342
2024-08-24,SPRT-001,Yoga Mat,16.0,14.002286638755844
2024-08-24,OUTD-002,Sleeping Bag,5.0,13.510403481531576
2024-08-24,APPL-001,Air Fryer 5L,5.0,13.434348380764671
2024-08-24,SOFT-001,Antivirus 1-Year,19.0,14.376286367957432
2024-08-24,DIY0-003,Adhesive Tape Pack,7.0,12.961789112498176
2024-08-24,JWLY-002,Gold Earrings,9.0,13.440884196257226
2024-08-24,BEAU-001,Face Moisturiser,16.0,14.112453781957717
2024-08-24,GRDN-001,Garden Hose 20m,27.0,13.883499433927096
2024-08-24,APPL-002,Microwave Oven 20L,12.0,13.603117229192003
2024-08-24,GROC-003,Pasta 500g,33.0,21.275286108999232
2024-08-24,GRDN-002,Plant Pots Set,15.0,13.289294202183152
2024-08-24,BOOK-002,Academic Textbook,17.0,14.6076105958244
2024-08-24,DIY0-001,Power Drill,12.0,12.6139659737705
2024-08-24,PETS-003,Pet Collar,15.0,13.489129798850872
2024-08-24,HOMK-002,Knife Set 5pc,11.0,13.12437630029797
2024-08-24,PETS-002,Cat Litter 5kg,8.0,13.700234497030213
2024-08-24,TOYS-003,Jigsaw Puzzle 500pc,19.0,14.579593177803492
2024-08-24,SOFT-002,Office Suite,17.0,12.949325879520304
2024-08-24,TOOL-001,Screwdriver Set,6.0,13.123998536501116
2024-08-24,BABY-001,Baby Monitor,10.0,13.82214940953141
2024-08-24,HLTH-002,Digital Thermometer,9.0,13.146102724647722
2024-08-25,GRDN-001,Garden Hose 20m,7.0,13.5373349592891
2024-08-25,DIY0-002,Sandpaper Pack,13.0,14.312161495706016
2024-08-25,JWLY-002,Gold Earrings,16.0,13.931478785490503
2024-08-25,JWLY-003,Pearl Bracelet,14.0,14.432044444220464
2024-08-25,CLTH-002,Cotton T-Shirt,4.0,10.853513134260814
2024-08-25,APPL-003,Hand Blender,16.0,13.806659258785494
2024-08-25,TOYS-002,Remote Control Car,7.0,13.765082427430055
2024-08-25,SPRT-001,Yoga Mat,15.0,14.117654698523726
2024-08-25,SPRT-002,Dumbbell Pair 5kg,14.0,13.658736501330162
2024-08-25,BEAU-002,Lipstick Set,4.0,13.981813689913537
2024-08-25,ELEC-001,Bluetooth Speaker,10.0,8.473530058023087
2024-08-25,BEAU-001,Face Moisturiser,20.0,14.814441852395484
2024-08-25,BOOK-001,Fiction Novel,13.0,15.02796451643827
2024-08-25,APPL-002,Microwave Oven 20L,27.0,15.085105805861552
2024-08-25,BOOK-002,Academic Textbook,10.0,14.974634777415702
2024-08-25,PETS-002,Cat Litter 5kg,18.0,13.24846465613938
2024-08-25,SOFT-002,Office Suite,7.0,13.747441651159956
2024-08-25,HLTH-002,Digital Thermometer,8.0,13.072588691611806
2024-08-25,DIY0-001,Power Drill,5.0,13.0560261847471
2024-08-25,SOFT-003,VPN Subscription,7.0,13.559794435690137
2024-08-25,CLTH-003,Formal Trousers,5.0,10.69743327922638
2024-08-25,HOMK-001,Non-stick Pan 28cm,13.0,12.01583369132156
2024-08-25,HOMK-003,Cutting Board,16.0,13.714583160835758
2024-08-25,OUTD-003,Hiking Socks 3-Pack,15.0,13.506790724642816
2024-08-25,MOVI-002,Streaming Voucher,18.0,14.37216431051897
2024-08-25,OFFC-001,A4 Paper Ream,10.0,13.782194769499146
2024-08-25,OFFC-002,Ballpoint Pens 10pk,16.0,13.648856762644392
2024-08-25,BABY-003,Baby Wipes 80ct,9.0,13.498548727603842
2024-08-25,OUTD-001,Camping Tent 2P,24.0,12.965278635823816
2024-08-25,BEAU-003,Hair Serum 100ml,18.0,13.846311632648067
2024-08-25,BOOK-003,Self-Help Guide,6.0,13.838750193244245
2024-08-25,HLTH-001,Vitamin C 60 Tablets,17.0,14.819489206754458
2024-08-25,GROC-001,Ground Coffee 500g,14.0,20.2209707786948
2024-08-25,MUSC-001,Acoustic Guitar,11.0,14.863611058074314
2024-08-25,BABY-002,Nappy Pack 40,14.0,13.386821651808406
2024-08-25,GRDN-003,Pruning Shears,12.0,14.185119023214192
2024-08-25,HOMK-002,Knife Set 5pc,24.0,12.88469412181281
2024-08-25,MOVI-003,Popcorn Maker,4.0,14.500533392340484
2024-08-25,FURN-002,Bookshelf 5-Tier,32.0,14.245951337239472
2024-08-25,MUSC-002,DJ Headphones,15.0,13.53870549934261
2024-08-25,OFFC-003,Desk Organiser,12.0,14.266591748573658
