Date,SKU,SKU_Name,Demand
2024-08-19,AUTO-001,Dash Cam HD,13.0
2024-08-19,TOYS-003,Jigsaw Puzzle 500pc,4.0
2024-08-19,OUTD-002,Sleeping Bag,7.0
2024-08-19,OFFC-003,Desk Organiser,12.0
2024-08-19,MUSC-001,Acoustic Guitar,7.0
2024-08-19,TOYS-002,Remote Control Car,13.0
2024-08-19,HOMK-001,Non-stick Pan 28cm,25.0
2024-08-19,GRDN-001,Garden Hose 20m,12.0
2024-08-19,BABY-001,Baby Monitor,6.0
2024-08-19,SOFT-003,VPN Subscription,21.0
2024-08-19,SOFT-001,Antivirus 1-Year,6.0
2024-08-19,OFFC-002,Ballpoint Pens 10pk,22.0
2024-08-19,OFFC-001,A4 Paper Ream,12.0
2024-08-19,BOOK-003,Self-Help Guide,19.0
2024-08-19,GRDN-003,Pruning Shears,12.0
2024-08-19,AUTO-002,Tyre Inflator,21.0
2024-08-20,PETS-001,Dry Dog Food 2kg,8.0
2024-08-20,BEAU-001,Face Moisturiser,18.0
2024-08-20,HOMK-002,Knife Set 5pc,26.0
2024-08-20,GROC-002,Cooking Oil 1L,20.0
2024-08-20,SPRT-002,Dumbbell Pair 5kg,3.0
2024-08-20,GRDN-003,Pruning Shears,8.0
2024-08-20,PETS-002,Cat Litter 5kg,8.0
2024-08-20,PETS-003,Pet Collar,19.0
2024-08-20,MOVI-001,Action DVD Pack,14.0
2024-08-20,CLTH-002,Cotton T-Shirt,12.0
2024-08-20,BEAU-003,Hair Serum 100ml,13.0
2024-08-20,BABY-001,Baby Monitor,13.0
2024-08-20,TOYS-003,Jigsaw Puzzle 500pc,18.0
2024-08-20,BOOK-001,Fiction Novel,18.0
2024-08-20,MUSC-002,DJ Headphones,11.0
2024-08-20,TOOL-001,Screwdriver Set,15.0
2024-08-20,SOFT-003,VPN Subscription,9.0
2024-08-20,MUSC-003,Digital Piano,16.0
2024-08-20,OUTD-001,Camping Tent 2P,6.0
2024-08-20,ELEC-003,Wireless Charger,9.0
2024-08-20,APPL-003,Hand Blender,22.0
2024-08-20,OUTD-002,Sleeping Bag,15.0
2024-08-20,JWLY-003,Pearl Bracelet,5.0
2024-08-20,HOMK-001,Non-stick Pan 28cm,26.0
2024-08-20,ELEC-001,Bluetooth Speaker,9.0
2024-08-20,TOYS-001,Building Blocks Set,8.0
2024-08-20,SPRT-003,Resistance Bands,6.0
2024-08-20,BOOK-003,Self-Help Guide,24.0
2024-08-20,MOVI-003,Popcorn Maker,15.0
2024-08-20,HLTH-002,Digital Thermometer,13.0
2024-08-20,OUTD-003,Hiking Socks 3-Pack,22.0
2024-08-20,DIY0-002,Sandpaper Pack,15.0
2024-08-20,AUTO-003,Car Seat Organiser,27.0
2024-08-20,GROC-003,Pasta 500g,16.0
2024-08-20,JWLY-002,Gold Earrings,11.0
2024-08-20,TOOL-003,Adjustable Wrench,22.0
2024-08-20,SPRT-001,Yoga Mat,20.0
2024-08-20,OFFC-003,Desk Organiser,16.0
2024-08-20,ELEC-002,USB-C Hub 7-Port,4.0
2024-08-20,SOFT-002,Office Suite,13.0
2024-08-20,JWLY-001,Silver Necklace,5.0
2024-08-20,CLTH-001,Denim Jacket,11.0
2024-08-20,GROC-001,Ground Coffee 500g,18.0
2024-08-20,MUSC-001,Acoustic Guitar,14.0
2024-08-20,HLTH-001,Vitamin C 60 Tablets,3.0
2024-08-20,TOYS-002,Remote Control Car,18.0
2024-08-20,HOMK-003,Cutting Board,15.0
2024-08-20,AUTO-001,Dash Cam HD,15.0
2024-08-20,FURN-002,Bookshelf 5-Tier,10.0
2024-08-20,GRDN-001,Garden Hose 20m,18.0
2024-08-20,APPL-002,Microwave Oven 20L,8.0
2024-08-20,BEAU-002,Lipstick Set,14.0
2024-08-20,AUTO-002,Tyre Inflator,13.0
2024-08-20,BABY-003,Baby Wipes 80ct,7.0
2024-08-20,CLTH-003,Formal Trousers,11.0
2024-08-20,GRDN-002,Plant Pots Set,8.0
2024-08-20,BABY-002,Nappy Pack 40,3.0
2024-08-20,DIY0-003,Adhesive Tape Pack,9.0
2024-08-20,SOFT-001,Antivirus 1-Year,16.0
2024-08-20,APPL-001,Air Fryer 5L,2.0
2024-08-20,BOOK-002,Academic Textbook,23.0
2024-08-20,HLTH-003,First Aid Kit,11.0
2024-08-20,OFFC-001,A4 Paper Ream,23.0
2024-08-20,FURN-001,Office Chair,18.0
2024-08-20,TOOL-002,Hammer 500g,11.0
2024-08-20,OFFC-002,Ballpoint Pens 10pk,12.0
2024-08-20,PCAR-001,Electric Toothbrush,10.0
2024-08-20,PCAR-003,Shampoo 400ml,21.0
2024-08-20,DIY0-001,Power Drill,12.0
2024-08-20,FURN-003,Bedside Table,10.0
2024-08-20,PCAR-002,Razor 5-Blade,23.0
2024-08-20,MOVI-002,Streaming Voucher,17.0
2024-08-21,OUTD-002,Sleeping Bag,4.0
2024-08-21,TOYS-003,Jigsaw Puzzle 500pc,19.0
2024-08-21,FURN-003,Bedside Table,13.0
2024-08-21,FURN-001,Office Chair,6.0
2024-08-21,ELEC-003,Wireless Charger,3.0
2024-08-21,TOYS-001,Building Blocks Set,14.0
2024-08-21,HOMK-002,Knife Set 5pc,19.0
2024-08-21,MOVI-003,Popcorn Maker,15.0
2024-08-21,MOVI-001,Action DVD Pack,12.0
2024-08-21,BABY-002,Nappy Pack 40,12.0
2024-08-21,APPL-001,Air Fryer 5L,17.0
2024-08-21,OFFC-003,Desk Organiser,25.0
2024-08-21,HLTH-003,First Aid Kit,18.0
2024-08-21,TOOL-003,Adjustable Wrench,4.0
2024-08-21,ELEC-002,USB-C Hub 7-Port,9.0
2024-08-21,GROC-003,Pasta 500g,24.0
2024-08-21,AUTO-001,Dash Cam HD,9.0
2024-08-21,MUSC-002,DJ Headphones,17.0
2024-08-21,GRDN-003,Pruning Shears,15.0
2024-08-21,OFFC-002,Ballpoint Pens 10pk,9.0
2024-08-21,GRDN-002,Plant Pots Set,10.0
2024-08-21,CLTH-001,Denim Jacket,6.0
2024-08-21,JWLY-001,Silver Necklace,8.0
2024-08-21,GROC-001,Ground Coffee 500g,31.0
2024-08-21,HOMK-003,Cutting Board,11.0
2024-08-21,OUTD-003,Hiking Socks 3-Pack,9.0
2024-08-21,HLTH-001,Vitamin C 60 Tablets,23.0
2024-08-21,TOYS-002,Remote Control Car,5.0
2024-08-21,MUSC-001,Acoustic Guitar,23.0
2024-08-21,GRDN-001,Garden Hose 20m,6.0
2024-08-21,SPRT-001,Yoga Mat,20.0
2024-08-21,BEAU-002,Lipstick Set,20.0
2024-08-21,JWLY-002,Gold Earrings,7.0
2024-08-21,DIY0-002,Sandpaper Pack,22.0
2024-08-21,PCAR-002,Razor 5-Blade,10.0
2024-08-21,SOFT-002,Office Suite,11.0
2024-08-21,DIY0-001,Power Drill,5.0
2024-08-21,AUTO-002,Tyre Inflator,6.0
2024-08-21,SOFT-001,Antivirus 1-Year,5.0
2024-08-21,HOMK-001,Non-stick Pan 28cm,10.0
2024-08-21,GROC-002,Cooking Oil 1L,4.0
2024-08-21,PETS-002,Cat Litter 5kg,0.0
2024-08-21,OUTD-001,Camping Tent 2P,21.0
2024-08-21,ELEC-001,Bluetooth Speaker,7.0
2024-08-21,JWLY-003,Pearl Bracelet,7.0
2024-08-21,BOOK-003,Self-Help Guide,10.0
2024-08-21,SOFT-003,VPN Subscription,16.0
2024-08-21,BOOK-001,Fiction Novel,6.0
2024-08-21,PCAR-003,Shampoo 400ml,10.0
2024-08-21,OFFC-001,A4 Paper Ream,10.0
2024-08-21,CLTH-003,Formal Trousers,16.0
2024-08-21,MOVI-002,Streaming Voucher,27.0
2024-08-21,APPL-002,Microwave Oven 20L,16.0
2024-08-21,FURN-002,Bookshelf 5-Tier,21.0
2024-08-21,AUTO-003,Car Seat Organiser,6.0
2024-08-21,TOOL-002,Hammer 500g,3.0
2024-08-21,SPRT-003,Resistance Bands,9.0
2024-08-21,BABY-001,Baby Monitor,10.0
2024-08-21,BABY-003,Baby Wipes 80ct,16.0
2024-08-21,TOOL-001,Screwdriver Set,9.0
2024-08-21,MUSC-003,Digital Piano,14.0
2024-08-21,APPL-003,Hand Blender,7.0
2024-08-21,CLTH-002,Cotton T-Shirt,5.0
2024-08-21,BEAU-003,Hair Serum 100ml,10.0
2024-08-21,SPRT-002,Dumbbell Pair 5kg,26.0
2024-08-21,PETS-001,Dry Dog Food 2kg,14.0
2024-08-21,BEAU-001,Face Moisturiser,0.0
2024-08-21,PETS-003,Pet Collar,16.0
2024-08-21,DIY0-003,Adhesive Tape Pack,25.0
2024-08-21,PCAR-001,Electric Toothbrush,6.0
2024-08-21,HLTH-002,Digital Thermometer,11.0
2024-08-21,BOOK-002,Academic Textbook,5.0
2024-08-22,APPL-001,Air Fryer 5L,10.0
2024-08-22,GROC-002,Cooking Oil 1L,20.0
2024-08-22,CLTH-002,Cotton T-Shirt,8.0
2024-08-22,APPL-003,Hand Blender,20.0
2024-08-22,PETS-002,Cat Litter 5kg,14.0
2024-08-22,GROC-001,Ground Coffee 500g,27.0
2024-08-22,ELEC-001,Bluetooth Speaker,9.0
2024-08-22,MOVI-003,Popcorn Maker,11.0
2024-08-22,HOMK-001,Non-stick Pan 28cm,13.0
2024-08-22,TOYS-002,Remote Control Car,12.0
2024-08-22,BABY-001,Baby Monitor,4.0
2024-08-22,PCAR-001,Electric Toothbrush,17.0
2024-08-22,BABY-003,Baby Wipes 80ct,31.0
2024-08-22,SPRT-003,Resistance Bands,8.0
2024-08-22,SOFT-003,VPN Subscription,11.0
2024-08-22,CLTH-003,Formal Trousers,8.0
2024-08-22,HLTH-002,Digital Thermometer,13.0
2024-08-22,OFFC-002,Ballpoint Pens 10pk,27.0
2024-08-22,TOYS-003,Jigsaw Puzzle 500pc,10.0
2024-08-22,GROC-003,Pasta 500g,9.0
2024-08-22,HLTH-003,First Aid Kit,24.0
2024-08-22,BABY-002,Nappy Pack 40,10.0
2024-08-22,MOVI-002,Streaming Voucher,14.0
2024-08-22,DIY0-003,Adhesive Tape Pack,14.0
2024-08-22,PETS-003,Pet Collar,13.0
2024-08-22,GRDN-001,Garden Hose 20m,7.0
2024-08-22,SPRT-001,Yoga Mat,17.0
2024-08-22,GRDN-002,Plant Pots Set,8.0
2024-08-22,MUSC-001,Acoustic Guitar,10.0
2024-08-22,BEAU-002,Lipstick Set,7.0
2024-08-22,OUTD-003,Hiking Socks 3-Pack,7.0
2024-08-22,JWLY-002,Gold Earrings,10.0
2024-08-22,AUTO-001,Dash Cam HD,0.0
2024-08-22,HOMK-002,Knife Set 5pc,7.0
2024-08-22,SPRT-002,Dumbbell Pair 5kg,19.0
2024-08-22,APPL-002,Microwave Oven 20L,7.0
2024-08-22,PCAR-002,Razor 5-Blade,13.0
2024-08-22,BOOK-003,Self-Help Guide,22.0
2024-08-22,AUTO-002,Tyre Inflator,21.0
2024-08-22,MUSC-002,DJ Headphones,11.0
2024-08-22,FURN-001,Office Chair,16.0
2024-08-22,BEAU-003,Hair Serum 100ml,23.0
2024-08-22,MOVI-001,Action DVD Pack,18.0
2024-08-22,OFFC-003,Desk Organiser,9.0
2024-08-22,TOOL-002,Hammer 500g,2.0
2024-08-22,ELEC-003,Wireless Charger,7.0
2024-08-22,TOOL-003,Adjustable Wrench,11.0
2024-08-22,FURN-002,Bookshelf 5-Tier,14.0
2024-08-22,CLTH-001,Denim Jacket,10.0
2024-08-22,HLTH-001,Vitamin C 60 Tablets,12.0
2024-08-22,DIY0-001,Power Drill,19.0
2024-08-22,PETS-001,Dry Dog Food 2kg,18.0
2024-08-22,BOOK-002,Academic Textbook,22.0
2024-08-22,TOOL-001,Screwdriver Set,24.0
2024-08-22,SOFT-001,Antivirus 1-Year,4.0
2024-08-22,TOYS-001,Building Blocks Set,15.0
2024-08-22,OFFC-001,A4 Paper Ream,17.0
2024-08-22,OUTD-001,Camping Tent 2P,9.0
2024-08-22,FURN-003,Bedside Table,22.0
2024-08-22,ELEC-002,USB-C Hub 7-Port,10.0
2024-08-22,SOFT-002,Office Suite,12.0
2024-08-22,DIY0-002,Sandpaper Pack,31.0
2024-08-22,BOOK-001,Fiction Novel,25.0
2024-08-22,HOMK-003,Cutting Board,17.0
2024-08-22,JWLY-003,Pearl Bracelet,7.0
2024-08-22,MUSC-003,Digital Piano,14.0
2024-08-22,OUTD-002,Sleeping Bag,9.0
2024-08-22,JWLY-001,Silver Necklace,7.0
2024-08-22,GRDN-003,Pruning Shears,7.0
2024-08-22,PCAR-003,Shampoo 400ml,26.0
2024-08-22,AUTO-003,Car Seat Organiser,15.0
2024-08-22,BEAU-001,Face Moisturiser,28.0
2024-08-23,AUTO-003,Car Seat Organiser,19.0
2024-08-23,BABY-003,Baby Wipes 80ct,2.0
2024-08-23,TOOL-002,Hammer 500g,11.0
2024-08-23,OUTD-001,Camping Tent 2P,21.0
2024-08-23,BEAU-003,Hair Serum 100ml,12.0
2024-08-23,CLTH-001,Denim Jacket,10.0
2024-08-23,GRDN-002,Plant Pots Set,12.0
2024-08-23,APPL-001,Air Fryer 5L,14.0
2024-08-23,SPRT-002,Dumbbell Pair 5kg,17.0
2024-08-23,DIY0-003,Adhesive Tape Pack,18.0
2024-08-23,SOFT-001,Antivirus 1-Year,16.0
2024-08-23,HOMK-001,Non-stick Pan 28cm,8.0
2024-08-23,MUSC-001,Acoustic Guitar,20.0
2024-08-23,ELEC-002,USB-C Hub 7-Port,7.0
2024-08-23,FURN-003,Bedside Table,12.0
2024-08-23,SOFT-003,VPN Subscription,11.0
2024-08-23,JWLY-001,Silver Necklace,11.0
2024-08-23,ELEC-001,Bluetooth Speaker,12.0
2024-08-23,GROC-001,Ground Coffee 500g,6.0
2024-08-23,PETS-003,Pet Collar,17.0
2024-08-23,BOOK-002,Academic Textbook,18.0
2024-08-23,GROC-003,Pasta 500g,11.0
2024-08-23,APPL-002,Microwave Oven 20L,11.0
2024-08-23,APPL-003,Hand Blender,26.0
2024-08-23,FURN-002,Bookshelf 5-Tier,13.0
2024-08-23,PETS-002,Cat Litter 5kg,11.0
2024-08-23,BOOK-001,Fiction Novel,16.0
2024-08-23,SOFT-002,Office Suite,1.0
2024-08-23,TOYS-001,Building Blocks Set,6.0
2024-08-23,PETS-001,Dry Dog Food 2kg,8.0
2024-08-23,BEAU-001,Face Moisturiser,4.0
2024-08-23,TOOL-001,Screwdriver Set,14.0
2024-08-23,BABY-001,Baby Monitor,10.0
2024-08-23,HLTH-002,Digital Thermometer,17.0
2024-08-23,MUSC-002,DJ Headphones,9.0
2024-08-23,HOMK-002,Knife Set 5pc,16.0
2024-08-23,PCAR-001,Electric Toothbrush,13.0
2024-08-23,SPRT-003,Resistance Bands,12.0
2024-08-23,JWLY-003,Pearl Bracelet,21.0
2024-08-23,OFFC-002,Ballpoint Pens 10pk,20.0
2024-08-23,CLTH-002,Cotton T-Shirt,3.0
2024-08-23,GROC-002,Cooking Oil 1L,13.0
2024-08-23,TOYS-003,Jigsaw Puzzle 500pc,12.0
2024-08-23,BABY-002,Nappy Pack 40,17.0
2024-08-23,MOVI-001,Action DVD Pack,20.0
2024-08-23,DIY0-001,Power Drill,13.0
2024-08-23,BOOK-003,Self-Help Guide,23.0
2024-08-23,FURN-001,Office Chair,14.0
2024-08-23,SPRT-001,Yoga Mat,14.0
2024-08-23,AUTO-001,Dash Cam HD,12.0
2024-08-23,HLTH-001,Vitamin C 60 Tablets,10.0
2024-08-23,HLTH-003,First Aid Kit,8.0
2024-08-23,OUTD-002,Sleeping Bag,4.0
2024-08-23,MOVI-002,Streaming Voucher,11.0
2024-08-23,MUSC-003,Digital Piano,19.0
2024-08-23,ELEC-003,Wireless Charger,10.0
2024-08-23,DIY0-002,Sandpaper Pack,19.0
2024-08-23,HOMK-003,Cutting Board,11.0
2024-08-23,JWLY-002,Gold Earrings,17.0
2024-08-23,BEAU-002,Lipstick Set,17.0
2024-08-23,OFFC-003,Desk Organiser,11.0
2024-08-23,PCAR-003,Shampoo 400ml,6.0
2024-08-23,TOOL-003,Adjustable Wrench,9.0
2024-08-23,OUTD-003,Hiking Socks 3-Pack,1.0
2024-08-23,MOVI-003,Popcorn Maker,14.0
2024-08-23,CLTH-003,Formal Trousers,15.0
2024-08-23,OFFC-001,A4 Paper Ream,10.0
2024-08-23,GRDN-001,Garden Hose 20m,16.0
2024-08-23,AUTO-002,Tyre Inflator,12.0
2024-08-23,PCAR-002,Razor 5-Blade,21.0
2024-08-23,TOYS-002,Remote Control Car,19.0
2024-08-23,GRDN-003,Pruning Shears,8.0
2024-08-24,TOYS-001,Building Blocks Set,14.0
2024-08-24,MUSC-003,Digital Piano,12.0
2024-08-24,AUTO-003,Car Seat Organiser,9.0
2024-08-24,ELEC-001,Bluetooth Speaker,6.0
2024-08-24,PCAR-003,Shampoo 400ml,7.0
2024-08-24,GROC-002,Cooking Oil 1L,27.0
2024-08-24,JWLY-001,Silver Necklace,17.0
2024-08-24,TOOL-002,Hammer 500g,7.0
2024-08-24,JWLY-003,Pearl Bracelet,6.0
2024-08-24,BEAU-003,Hair Serum 100ml,23.0
2024-08-24,GROC-001,Ground Coffee 500g,20.0
2024-08-24,MUSC-001,Acoustic Guitar,4.0
2024-08-24,CLTH-003,Formal Trousers,18.0
2024-08-24,OFFC-001,A4 Paper Ream,20.0
2024-08-24,SOFT-003,VPN Subscription,22.0
2024-08-24,PCAR-002,Razor 5-Blade,20.0
2024-08-24,BOOK-001,Fiction Novel,14.0
2024-08-24,SPRT-003,Resistance Bands,9.0
2024-08-24,HLTH-001,Vitamin C 60 Tablets,18.0
2024-08-24,BOOK-003,Self-Help Guide,15.0
2024-08-24,MUSC-002,DJ Headphones,10.0
2024-08-24,SPRT-002,Dumbbell Pair 5kg,29.0
2024-08-24,FURN-002,Bookshelf 5-Tier,10.0
2024-08-24,AUTO-002,Tyre Inflator,20.0
2024-08-24,BEAU-002,Lipstick Set,7.0
2024-08-24,OFFC-002,Ballpoint Pens 10pk,19.0
2024-08-24,CLTH-002,Cotton T-Shirt,21.0
2024-08-24,PETS-001,Dry Dog Food 2kg,2.0
2024-08-24,APPL-003,Hand Blender,18.0
2024-08-24,MOVI-001,Action DVD Pack,21.0
2024-08-24,ELEC-002,USB-C Hub 7-Port,9.0
2024-08-24,HOMK-001,Non-stick Pan 28cm,7.0
2024-08-24,FURN-003,Bedside Table,10.0
2024-08-24,DIY0-002,Sandpaper Pack,9.0
2024-08-24,CLTH-001,Denim Jacket,8.0
2024-08-24,ELEC-003,Wireless Charger,9.0
2024-08-24,HOMK-003,Cutting Board,11.0
2024-08-24,PCAR-001,Electric Toothbrush,14.0
2024-08-24,HLTH-003,First Aid Kit,21.0
2024-08-24,OFFC-003,Desk Organiser,6.0
2024-08-24,OUTD-003,Hiking Socks 3-Pack,9.0
2024-08-24,TOOL-003,Adjustable Wrench,29.0
2024-08-24,TOYS-002,Remote Control Car,12.0
2024-08-24,MOVI-002,Streaming Voucher,15.0
2024-08-24,GRDN-003,Pruning Shears,6.0
2024-08-24,BABY-002,Nappy Pack 40,25.0
2024-08-24,BABY-003,Baby Wipes 80ct,10.0
2024-08-24,AUTO-001,Dash Cam HD,6.0
2024-08-24,FURN-001,Office Chair,16.0
2024-08-24,MOVI-003,Popcorn Maker,19.0
2024-08-24,OUTD-001,Camping Tent 2P,12.0
2024-08-24,SPRT-001,Yoga Mat,17.0
2024-08-24,OUTD-002,Sleeping Bag,6.0
2024-08-24,APPL-001,Air Fryer 5L,4.0
2024-08-24,SOFT-001,Antivirus 1-Year,14.0
2024-08-24,DIY0-003,Adhesive Tape Pack,7.0
2024-08-24,JWLY-002,Gold Earrings,9.0
2024-08-24,BEAU-001,Face Moisturiser,15.0
2024-08-24,GRDN-001,Garden Hose 20m,29.0
2024-08-24,APPL-002,Microwave Oven 20L,11.0
2024-08-24,GROC-003,Pasta 500g,39.0
2024-08-24,GRDN-002,Plant Pots Set,10.0
2024-08-24,BOOK-002,Academic Textbook,15.0
2024-08-24,DIY0-001,Power Drill,8.0
2024-08-24,PETS-003,Pet Collar,16.0
2024-08-24,HOMK-002,Knife Set 5pc,5.0
2024-08-24,PETS-002,Cat Litter 5kg,8.0
2024-08-24,TOYS-003,Jigsaw Puzzle 500pc,20.0
2024-08-24,SOFT-002,Office Suite,16.0
2024-08-24,TOOL-001,Screwdriver Set,4.0
2024-08-24,BABY-001,Baby Monitor,11.0
2024-08-24,HLTH-002,Digital Thermometer,9.0
2024-08-25,GRDN-001,Garden Hose 20m,10.0
2024-08-25,DIY0-002,Sandpaper Pack,16.0
2024-08-25,JWLY-002,Gold Earrings,21.0
2024-08-25,JWLY-003,Pearl Bracelet,14.0
2024-08-25,CLTH-002,Cotton T-Shirt,3.0
2024-08-25,APPL-003,Hand Blender,19.0
2024-08-25,TOYS-002,Remote Control Car,9.0
2024-08-25,SPRT-001,Yoga Mat,15.0
2024-08-25,SPRT-002,Dumbbell Pair 5kg,21.0
2024-08-25,BEAU-002,Lipstick Set,4.0
2024-08-25,ELEC-001,Bluetooth Speaker,8.0
2024-08-25,BEAU-001,Face Moisturiser,14.0
2024-08-25,BOOK-001,Fiction Novel,17.0
2024-08-25,APPL-002,Microwave Oven 20L,19.0
2024-08-25,BOOK-002,Academic Textbook,8.0
2024-08-25,PETS-002,Cat Litter 5kg,11.0
2024-08-25,SOFT-002,Office Suite,7.0
2024-08-25,HLTH-002,Digital Thermometer,8.0
2024-08-25,DIY0-001,Power Drill,9.0
2024-08-25,SOFT-003,VPN Subscription,4.0
2024-08-25,CLTH-003,Formal Trousers,5.0
2024-08-25,HOMK-001,Non-stick Pan 28cm,11.0
2024-08-25,HOMK-003,Cutting Board,10.0
2024-08-25,OUTD-003,Hiking Socks 3-Pack,11.0
2024-08-25,MOVI-002,Streaming Voucher,13.0
2024-08-25,OFFC-001,A4 Paper Ream,8.0
2024-08-25,OFFC-002,Ballpoint Pens 10pk,16.0
2024-08-25,BABY-003,Baby Wipes 80ct,10.0
2024-08-25,OUTD-001,Camping Tent 2P,21.0
2024-08-25,BEAU-003,Hair Serum 100ml,21.0
2024-08-25,BOOK-003,Self-Help Guide,12.0
2024-08-25,HLTH-001,Vitamin C 60 Tablets,18.0
2024-08-25,GROC-001,Ground Coffee 500g,12.0
2024-08-25,MUSC-001,Acoustic Guitar,11.0
2024-08-25,BABY-002,Nappy Pack 40,12.0
2024-08-25,GRDN-003,Pruning Shears,13.0
2024-08-25,HOMK-002,Knife Set 5pc,20.0
2024-08-25,MOVI-003,Popcorn Maker,5.0
2024-08-25,FURN-002,Bookshelf 5-Tier,36.0
2024-08-25,MUSC-002,DJ Headphones,16.0
2024-08-25,OFFC-003,Desk Organiser,11.0
2024-08-25,JWLY-001,Silver Necklace,24.0
2024-08-25,TOYS-001,Building Blocks Set,6.0
2024-08-25,TOOL-002,Hammer 500g,8.0
2024-08-25,AUTO-003,Car Seat Organiser,21.0
2024-08-25,APPL-001,Air Fryer 5L,10.0
2024-08-25,SOFT-001,Antivirus 1-Year,17.0
2024-08-25,FURN-003,Bedside Table,17.0
2024-08-25,ELEC-002,USB-C Hub 7-Port,8.0
2024-08-25,DIY0-003,Adhesive Tape Pack,7.0
2024-08-25,GRDN-002,Plant Pots Set,8.0
2024-08-25,PETS-003,Pet Collar,11.0
2024-08-25,TOOL-001,Screwdriver Set,14.0
2024-08-25,GROC-003,Pasta 500g,18.0
2024-08-25,PCAR-001,Electric Toothbrush,13.0
2024-08-25,BABY-001,Baby Monitor,9.0
2024-08-25,ELEC-003,Wireless Charger,12.0
2024-08-25,HLTH-003,First Aid Kit,4.0
2024-08-25,PCAR-003,Shampoo 400ml,4.0
2024-08-25,SPRT-003,Resistance Bands,11.0
2024-08-25,MUSC-003,Digital Piano,28.0
2024-08-25,GROC-002,Cooking Oil 1L,15.0
2024-08-25,TOYS-003,Jigsaw Puzzle 500pc,23.0
2024-08-25,OUTD-002,Sleeping Bag,21.0
2024-08-25,AUTO-002,Tyre Inflator,17.0
2024-08-25,FURN-001,Office Chair,7.0
2024-08-25,MOVI-001,Action DVD Pack,5.0
2024-08-25,CLTH-001,Denim Jacket,14.0
2024-08-25,PETS-001,Dry Dog Food 2kg,12.0
2024-08-25,TOOL-003,Adjustable Wrench,14.0
2024-08-25,AUTO-001,Dash Cam HD,15.0
2024-08-25,PCAR-002,Razor 5-Blade,8.0
2024-08-26,AUTO-001,Dash Cam HD,12.0
2024-08-26,SPRT-003,Resistance Bands,12.0
2024-08-26,HLTH-003,First Aid Kit,8.0
2024-08-26,JWLY-002,Gold Earrings,27.0
2024-08-26,TOOL-001,Screwdriver Set,16.0
2024-08-26,HLTH-001,Vitamin C 60 Tablets,24.0
2024-08-26,OFFC-003,Desk Organiser,13.0
2024-08-26,BOOK-001,Fiction Novel,1.0
2024-08-26,DIY0-001,Power Drill,7.0
2024-08-26,GRDN-002,Plant Pots Set,16.0
2024-08-26,OUTD-001,Camping Tent 2P,16.0
2024-08-26,OUTD-002,Sleeping Bag,12.0
2024-08-26,BABY-001,Baby Monitor,16.0
2024-08-26,ELEC-002,USB-C Hub 7-Port,5.0
2024-08-26,TOYS-003,Jigsaw Puzzle 500pc,11.0
2024-08-26,HLTH-002,Digital Thermometer,18.0
2024-08-26,GRDN-001,Garden Hose 20m,10.0
2024-08-26,BABY-003,Baby Wipes 80ct,11.0
2024-08-26,MOVI-002,Streaming Voucher,18.0
2024-08-26,OUTD-003,Hiking Socks 3-Pack,24.0
2024-08-26,MOVI-003,Popcorn Maker,10.0
2024-08-26,TOYS-002,Remote Control Car,14.0
2024-08-26,CLTH-001,Denim Jacket,4.0
2024-08-26,BEAU-002,Lipstick Set,15.0
2024-08-26,MOVI-001,Action DVD Pack,13.0
2024-08-26,FURN-003,Bedside Table,12.0
2024-08-26,HOMK-001,Non-stick Pan 28cm,21.0
2024-08-26,TOOL-003,Adjustable Wrench,13.0
2024-08-26,HOMK-003,Cutting Board,23.0
2024-08-26,PETS-001,Dry Dog Food 2kg,6.0
2024-08-26,ELEC-003,Wireless Charger,3.0
2024-08-26,BABY-002,Nappy Pack 40,6.0
2024-08-26,FURN-001,Office Chair,9.0
2024-08-26,SPRT-001,Yoga Mat,14.0
2024-08-26,DIY0-002,Sandpaper Pack,21.0
2024-08-26,GRDN-003,Pruning Shears,9.0
2024-08-26,APPL-003,Hand Blender,15.0
2024-08-26,CLTH-003,Formal Trousers,14.0
2024-08-26,MUSC-002,DJ Headphones,19.0
2024-08-26,FURN-002,Bookshelf 5-Tier,11.0
2024-08-26,SOFT-001,Antivirus 1-Year,8.0
2024-08-26,SOFT-003,VPN Subscription,6.0
2024-08-26,HOMK-002,Knife Set 5pc,32.0
2024-08-26,MUSC-001,Acoustic Guitar,12.0
2024-08-26,BEAU-003,Hair Serum 100ml,12.0
2024-08-26,GROC-001,Ground Coffee 500g,24.0
2024-08-26,TOOL-002,Hammer 500g,22.0
2024-08-26,TOYS-001,Building Blocks Set,10.0
2024-08-26,OFFC-001,A4 Paper Ream,11.0
2024-08-26,PCAR-002,Razor 5-Blade,16.0
2024-08-26,BOOK-003,Self-Help Guide,8.0
2024-08-26,AUTO-002,Tyre Inflator,21.0
2024-08-26,CLTH-002,Cotton T-Shirt,17.0
2024-08-26,JWLY-003,Pearl Bracelet,13.0
2024-08-26,PCAR-003,Shampoo 400ml,15.0
2024-08-26,GROC-002,Cooking Oil 1L,18.0
2024-08-26,JWLY-001,Silver Necklace,13.0
2024-08-26,MUSC-003,Digital Piano,18.0
2024-08-26,OFFC-002,Ballpoint Pens 10pk,8.0
2024-08-26,SPRT-002,Dumbbell Pair 5kg,15.0
2024-08-26,SOFT-002,Office Suite,12.0
2024-08-26,BEAU-001,Face Moisturiser,15.0
